X,...1,date,EmployeeStatus,reviewer_id,rating_overall,rating_workfamily,rating_culture,rating_diversity,rating_leadership,rating_opportunity,rating_compensation,review_pros,review_cons,ceo_approval,companyid,ceo_app2,cleaned_review_pros,cleaned_review_cons,gender,status
20367,26925,2021-06-07,True,47994037,4.0,5,5,5,4,4,3,Great Place to Learn and develop skills,Too many changes in Organization Structure,"""APPROVE""",11,1.0,Great Place Learn develop skills,many changes Organization Structure,0,1
3086,4007,2020-06-10,False,33629393,4.0,3,3,0,2,3,3,Nice people work for the company,tough to find good manager and to move within the company. Layoffs are a regular occurrence.,"""APPROVE""",24,1.0,Nice people work company,tough find good manager move within company  Layoffs regular occurrence ,1,0
2676,3453,2011-03-12,True,849796,1.0,2,0,0,1,3,1,Work is good and challenging.,"Less Benefits,no salary increase ,poor managements,poor performance reviews","""NO_OPINION""",18,0.0,Work good challenging ,Less Benefits  salary increase  poor managements  poor performance reviews,1,1
744,997,2015-06-06,True,6821648,5.0,5,5,0,5,5,3,"* The corporate culture is very strong -- people are proud to work here, believe in the mission\r\n* Very talented colleagues,much more intellectual and less alpha-male dominated than other financial services organizations\r\n* Quickly evolving means lots of opportunities to contribute\r\n* Very flexible work arrangements\r\n* Outstanding benefits, especially retirement plans\r\n* Collaborative, friendly environment\r\n* Strong commitment to diversity\r\n* Premium on work-life balance","* HR here is a nightmare and that seems to be a fact of life. They are constantly requiring managers to jump through hoops for very basic things, getting new staff on board is a real challenge when you have to work through their bureaucratic processes,there is constant pressure to rein in bonuses and salaries and HR seems obtuse to the realities of the market (and if I am forced to reduce salaries\u002Fbonuses to meet revenue targets I will lose some fantastic employees to our competitors). And HR seems completely dense to what the market really would reward, especially in corporate functions\r\n* The bureaucracy here for employees can be really grating. Not sure if anyone is trying to cut through the red tape but it's everywhere and enormously frustrating, slows me down all the time in my job.\r\n* For the largest owner of commercial real estate in the US, the office space is not attractive. It's embarrassing actually, HQ looks like a government office building (ugly carpets and furniture), not a Fortune 100 financial services company. And they are always pushing people to work from home (getting a desk in NY is a huge challenge for instance).","""APPROVE""",12,1.0, corporate culture strong  people proud work  believe missionrn  talented colleagues  much intellectual less alphamale dominated financial services organizationsrn  Quickly evolving means lots opportunities contributern  flexible work arrangementsrn  Outstanding benefits  especially retirement plansrn  Collaborative  friendly environmentrn  Strong commitment diversityrn  Premium worklife balance, HR nightmare seems fact life  constantly requiring managers jump hoops basic things  getting new staff board real challenge work bureaucratic processes  constant pressure rein bonuses salaries HR seems obtuse realities market  forced reduce salariesuFbonuses meet revenue targets lose fantastic employees competitors   HR seems completely dense market really would reward  especially corporate functionsrn  bureaucracy employees really grating  sure anyone trying cut red tape everywhere enormously frustrating  slows time jobrn  largest owner commercial real estate US  office space attractive  embarrassing actually  HQ looks like government office building  ugly carpets furniture   Fortune  financial services company  always pushing people work home  getting desk NY huge challenge instance  ,1,1
21349,28132,2016-07-19,False,11291983,3.0,2,2,0,2,3,4,"nice co workers, good benefits and pay. It can be fun working with electronics, the training is good",very political in terms of promotions,"""DISAPPROVE""",10,-1.0,nice co workers  good benefits pay  fun working electronics  training good,political terms promotions,1,0
452,583,2023-02-08,False,73421838,4.0,2,4,4,3,4,3,Great benefits Great culture Great opportunities Great development opportunities,Long work hours No overtime A lot of responsibilities,"""NO_OPINION""",3,0.0,Great benefits Great culture Great opportunities Great development opportunities,Long work hours overtime lot responsibilities,0,0
21439,28309,2019-04-25,False,25855000,4.0,2,5,0,4,3,4,"Fast paced, always something new every day",Tons of responsibility with little support .,"""APPROVE""",10,1.0,Fast paced  always something new every day,Tons responsibility little support ,1,0
24206,32169,2021-07-06,True,49395871,4.0,0,0,0,0,0,0,Good vibe and benefits\r\nUnderstanding managers,No commission\r\nNot enough knowledge training\r\nLong standing hours,"""NO_OPINION""",10,0.0,Good vibe benefitsrnUnderstanding managers,commissionrnNot enough knowledge trainingrnLong standing hours,0,1
487,654,2023-05-22,False,76664504,4.0,1,2,1,1,5,3,Absolutely no Pros it was the worst job of my life.,They scheduled me out of my availability they didn't train me they are a terrible company,"""NO_OPINION""",34,0.0,Absolutely Pros worst job life ,scheduled availability nt train terrible company,0,0
7754,9784,2015-06-02,False,6773295,2.0,3,2,0,2,3,3,Flexible work schedule. Diverse workforce.,Transition jobs offshore to low cost center. Less work opportunities available in the U.S.,"""NO_OPINION""",7,0.0,Flexible work schedule  Diverse workforce ,Transition jobs offshore low cost center  Less work opportunities available US ,1,0
16302,21538,2022-10-07,False,69907283,4.0,5,5,5,5,4,4,Work life balance New learning.\r\nGood place for working.,Less opensource tools\r\nRest all good.,"""APPROVE""",11,1.0,Work life balance New learningrnGood place working ,Less opensource toolsrnRest good ,0,0
3706,4828,2022-04-27,True,63379310,4.0,5,5,5,3,5,5,"Best of the best I loved working there, their benefits, their pay is great",I have nothing negative to say about ups,,8,,Best best loved working  benefits  pay great,nothing negative say ups,0,1
12227,16051,2018-03-27,True,19891352,4.0,4,0,0,0,0,0,"Great benefits, work from home flexibility","very few raises, very large corporation",,11,,Great benefits  work home flexibility,raises  large corporation,0,1
8080,10712,2016-01-29,True,9387830,3.0,1,3,0,1,1,1,"The reason I started working at Best Buy was their flexibility with college students. The discount is nice at first, but then you realize that you only need so many $4 HDMI cables.","After a year or two, it became abundantly clear that the annual raises and the various bonuses mentioned during the interview process would amount to practically nothing. After working for the company for 4 years, the raises I accrued totaled a mere $0.51 (yep, fifty one cents) - and these raises were not based off of my performance, but that of the store's. No matter how hard I worked to prove myself, I saw no fruits of my labor. To make matters worse, the management team is completely nearly unreliable (certain exceptions such as CJ Fox proved to be excellent go-to managers who got the job done right). For most of my time there, our managers ran the store like the popular kids ran clicks in high school. Professionalism disappeared and it became impossible to move up within the store if you questioned poor decision making or actually thought for yourself.","""DISAPPROVE""",10,-1.0,reason started working Best Buy flexibility college students  discount nice first  realize need many   HDMI cables ,year two  became abundantly clear annual raises various bonuses mentioned interview process would amount practically nothing  working company  years  raises accrued totaled mere    yep  fifty one cents   raises based performance  store  matter hard worked prove  saw fruits labor  make matters worse  management team completely nearly unreliable  certain exceptions CJ Fox proved excellent goto managers got job done right   time  managers ran store like popular kids ran clicks high school  Professionalism disappeared became impossible move within store questioned poor decision making actually thought ,1,1
